hotspot_id,timestamp,filt_thermal16,filt_thermal8,filt_color,x_pos,y_pos,thumb_left,thumb_top,thumb_right,thumb_bottom,hotspot_type,species_id,updated_bot,updated_top,updated_left,updated_right,updated,status
17462,2016-03-08 00:07:56.000116,CHESS_FL1_C_160408_000756.116_THERM-16BIT.PNG,CHESS_FL1_C_160408_000756.116_THERM-8-BIT.JPG,CHESS_FL1_C_160408_000756.116_COLOR-8-BIT.JPG,393,133,3194,904,3706,1416,Anomaly,NA,-1,-1,-1,-1,false,none
17486,2016-03-08 00:08:29.000379,CHESS_FL1_C_160408_000829.379_THERM-16BIT.PNG,CHESS_FL1_C_160408_000829.379_THERM-8-BIT.JPG,CHESS_FL1_C_160408_000830.513_COLOR-8-BIT.JPG,604,23,5317,-215,5829,297,Anomaly,NA,-1,-1,-1,-1,false,none
17561,2016-03-08 00:09:46.000314,CHESS_FL1_C_160408_000946.314_THERM-16BIT.PNG,CHESS_FL1_C_160408_000946.314_THERM-8-BIT.JPG,CHESS_FL1_C_160408_000946.314_COLOR-8-BIT.JPG,490,231,4414,1234,4926,1746,Anomaly,NA,-1,-1,-1,-1,false,none
17560,2016-03-08 00:09:46.000314,CHESS_FL1_C_160408_000946.314_THERM-16BIT.PNG,CHESS_FL1_C_160408_000946.314_THERM-8-BIT.JPG,CHESS_FL1_C_160408_000946.314_COLOR-8-BIT.JPG,500,247,4537,1447,5049,1959,Anomaly,NA,-1,-1,-1,-1,false,none
17927,2016-03-08 00:23:24.000412,CHESS_FL1_C_160408_002324.412_THERM-16BIT.PNG,CHESS_FL1_C_160408_002324.412_THERM-8-BIT.JPG,CHESS_FL1_C_160408_002324.412_COLOR-8-BIT.JPG,110,189,669,509,1181,1021,Anomaly,NA,-1,-1,-1,-1,false,none
18100,2016-03-08 00:28:38.000656,CHESS_FL1_C_160408_002838.656_THERM-16BIT.PNG,CHESS_FL1_C_160408_002838.656_THERM-8-BIT.JPG,CHESS_FL1_C_160408_002838.656_COLOR-8-BIT.JPG,240,234,1822,996,2334,1508,Anomaly,NA,-1,-1,-1,-1,false,none
18126,2016-03-08 00:31:45.000794,CHESS_FL1_C_160408_003145.794_THERM-16BIT.PNG,CHESS_FL1_C_160408_003145.794_THERM-8-BIT.JPG,CHESS_FL1_C_160408_003145.794_COLOR-8-BIT.JPG,134,144,721,475,1233,987,Anomaly,NA,-1,-1,-1,-1,false,none
18125,2016-03-08 00:31:45.000794,CHESS_FL1_C_160408_003145.794_THERM-16BIT.PNG,CHESS_FL1_C_160408_003145.794_THERM-8-BIT.JPG,CHESS_FL1_C_160408_003145.794_COLOR-8-BIT.JPG,138,114,784,159,1296,671,Anomaly,NA,-1,-1,-1,-1,false,none
18124,2016-03-08 00:31:45.000794,CHESS_FL1_C_160408_003145.794_THERM-16BIT.PNG,CHESS_FL1_C_160408_003145.794_THERM-8-BIT.JPG,CHESS_FL1_C_160408_003145.794_COLOR-8-BIT.JPG,165,202,1073,1108,1585,1620,Anomaly,NA,-1,-1,-1,-1,false,none
18214,2016-03-08 00:39:44.000342,CHESS_FL1_C_160408_003944.342_THERM-16BIT.PNG,CHESS_FL1_C_160408_003944.342_THERM-8-BIT.JPG,CHESS_FL1_C_160408_003944.342_COLOR-8-BIT.JPG,514,445,4864,3869,5376,4381,Anomaly,NA,-1,-1,-1,-1,false,none
18216,2016-03-08 00:39:44.000342,CHESS_FL1_C_160408_003944.342_THERM-16BIT.PNG,CHESS_FL1_C_160408_003944.342_THERM-8-BIT.JPG,CHESS_FL1_C_160408_003944.342_COLOR-8-BIT.JPG,535,433,5053,3766,5565,4278,Anomaly,NA,-1,-1,-1,-1,false,none
18217,2016-03-08 00:39:44.000342,CHESS_FL1_C_160408_003944.342_THERM-16BIT.PNG,CHESS_FL1_C_160408_003944.342_THERM-8-BIT.JPG,CHESS_FL1_C_160408_003944.342_COLOR-8-BIT.JPG,72,294,164,2324,676,2836,Anomaly,NA,-1,-1,-1,-1,false,none
18215,2016-03-08 00:39:44.000342,CHESS_FL1_C_160408_003944.342_THERM-16BIT.PNG,CHESS_FL1_C_160408_003944.342_THERM-8-BIT.JPG,CHESS_FL1_C_160408_003944.342_COLOR-8-BIT.JPG,562,422,5340,3644,5852,4156,Anomaly,NA,-1,-1,-1,-1,false,none
18251,2016-03-08 00:41:50.000062,CHESS_FL1_C_160408_004150.062_THERM-16BIT.PNG,CHESS_FL1_C_160408_004150.062_THERM-8-BIT.JPG,CHESS_FL1_C_160408_004150.062_COLOR-8-BIT.JPG,96,106,574,-203,1086,309,Anomaly,NA,-1,-1,-1,-1,false,none
18252,2016-03-08 00:41:50.000062,CHESS_FL1_C_160408_004150.062_THERM-16BIT.PNG,CHESS_FL1_C_160408_004150.062_THERM-8-BIT.JPG,CHESS_FL1_C_160408_004150.062_COLOR-8-BIT.JPG,34,310,-66,1949,446,2461,Anomaly,NA,-1,-1,-1,-1,false,none
18253,2016-03-08 00:41:50.000227,CHESS_FL1_C_160408_004150.227_THERM-16BIT.PNG,CHESS_FL1_C_160408_004150.227_THERM-8-BIT.JPG,CHESS_FL1_C_160408_004150.227_COLOR-8-BIT.JPG,174,90,1520,-128,2032,384,Anomaly,NA,-1,-1,-1,-1,false,none
18483,2016-03-08 00:50:21.000608,CHESS_FL1_C_160408_005021.608_THERM-16BIT.PNG,CHESS_FL1_C_160408_005021.608_THERM-8-BIT.JPG,CHESS_FL1_C_160408_005021.608_COLOR-8-BIT.JPG,54,480,-71,4003,441,4515,Anomaly,NA,-1,-1,-1,-1,false,none
18488,2016-03-08 00:50:37.000328,CHESS_FL1_C_160408_005037.328_THERM-16BIT.PNG,CHESS_FL1_C_160408_005037.328_THERM-8-BIT.JPG,CHESS_FL1_C_160408_005037.328_COLOR-8-BIT.JPG,215,390,1717,3205,2229,3717,Anomaly,NA,-1,-1,-1,-1,false,none
18487,2016-03-08 00:50:37.000328,CHESS_FL1_C_160408_005037.328_THERM-16BIT.PNG,CHESS_FL1_C_160408_005037.328_THERM-8-BIT.JPG,CHESS_FL1_C_160408_005037.328_COLOR-8-BIT.JPG,203,375,1584,3040,2096,3552,Anomaly,NA,-1,-1,-1,-1,false,none
18537,2016-03-08 00:54:35.000742,CHESS_FL1_C_160408_005435.742_THERM-16BIT.PNG,CHESS_FL1_C_160408_005435.742_THERM-8-BIT.JPG,CHESS_FL1_C_160408_005435.742_COLOR-8-BIT.JPG,202,147,1711,541,2223,1053,Anomaly,NA,-1,-1,-1,-1,false,none
18538,2016-03-08 00:54:35.000742,CHESS_FL1_C_160408_005435.742_THERM-16BIT.PNG,CHESS_FL1_C_160408_005435.742_THERM-8-BIT.JPG,CHESS_FL1_C_160408_005435.742_COLOR-8-BIT.JPG,160,113,1268,188,1780,700,Anomaly,NA,-1,-1,-1,-1,false,none
18638,2016-03-08 00:57:43.000616,CHESS_FL1_C_160408_005743.616_THERM-16BIT.PNG,CHESS_FL1_C_160408_005743.616_THERM-8-BIT.JPG,CHESS_FL1_C_160408_005743.616_COLOR-8-BIT.JPG,170,236,1176,1864,1688,2376,Anomaly,NA,-1,-1,-1,-1,false,none
18649,2016-03-08 00:57:58.000079,CHESS_FL1_C_160408_005758.079_THERM-16BIT.PNG,CHESS_FL1_C_160408_005758.079_THERM-8-BIT.JPG,CHESS_FL1_C_160408_005756.994_COLOR-8-BIT.JPG,591,471,5503,973,6015,1485,Anomaly,NA,-1,-1,-1,-1,false,none
18756,2016-03-08 01:05:10.000168,CHESS_FL1_C_160408_010510.168_THERM-16BIT.PNG,CHESS_FL1_C_160408_010510.168_THERM-8-BIT.JPG,CHESS_FL1_C_160408_010510.168_COLOR-8-BIT.JPG,141,365,832,3016,1344,3528,Anomaly,NA,-1,-1,-1,-1,false,none
18824,2016-03-08 01:08:47.000942,CHESS_FL1_C_160408_010847.942_THERM-16BIT.PNG,CHESS_FL1_C_160408_010847.942_THERM-8-BIT.JPG,CHESS_FL1_C_160408_010847.942_COLOR-8-BIT.JPG,489,399,4574,3469,5086,3981,Anomaly,NA,-1,-1,-1,-1,false,none
18825,2016-03-08 01:08:47.000942,CHESS_FL1_C_160408_010847.942_THERM-16BIT.PNG,CHESS_FL1_C_160408_010847.942_THERM-8-BIT.JPG,CHESS_FL1_C_160408_010847.942_COLOR-8-BIT.JPG,470,428,4372,3756,4884,4268,Anomaly,NA,-1,-1,-1,-1,false,none
19053,2016-03-08 01:15:12.000708,CHESS_FL1_C_160408_011512.708_THERM-16BIT.PNG,CHESS_FL1_C_160408_011512.708_THERM-8-BIT.JPG,CHESS_FL1_C_160408_011512.708_COLOR-8-BIT.JPG,293,390,2494,3736,3006,4248,Anomaly,NA,-1,-1,-1,-1,false,none
19196,2016-03-08 01:27:26.000130,CHESS_FL1_C_160408_012726.130_THERM-16BIT.PNG,CHESS_FL1_C_160408_012726.130_THERM-8-BIT.JPG,CHESS_FL1_C_160408_012726.130_COLOR-8-BIT.JPG,106,74,564,634,1076,1146,Anomaly,NA,-1,-1,-1,-1,false,none
19271,2016-03-08 01:32:37.000802,CHESS_FL1_C_160408_013237.802_THERM-16BIT.PNG,CHESS_FL1_C_160408_013237.802_THERM-8-BIT.JPG,CHESS_FL1_C_160408_013237.802_COLOR-8-BIT.JPG,9,146,-242,1234,270,1746,Anomaly,NA,-1,-1,-1,-1,false,none
19279,2016-03-08 01:32:45.000556,CHESS_FL1_C_160408_013245.556_THERM-16BIT.PNG,CHESS_FL1_C_160408_013245.556_THERM-8-BIT.JPG,CHESS_FL1_C_160408_013244.635_COLOR-8-BIT.JPG,248,460,2300,768,2812,1280,Anomaly,NA,-1,-1,-1,-1,false,none
19278,2016-03-08 01:32:45.000556,CHESS_FL1_C_160408_013245.556_THERM-16BIT.PNG,CHESS_FL1_C_160408_013245.556_THERM-8-BIT.JPG,CHESS_FL1_C_160408_013244.635_COLOR-8-BIT.JPG,244,453,2269,679,2781,1191,Anomaly,NA,-1,-1,-1,-1,false,none
19296,2016-03-08 01:33:32.000330,CHESS_FL1_C_160408_013332.330_THERM-16BIT.PNG,CHESS_FL1_C_160408_013332.330_THERM-8-BIT.JPG,CHESS_FL1_C_160408_013332.330_COLOR-8-BIT.JPG,248,27,1964,-232,2476,280,Anomaly,NA,-1,-1,-1,-1,false,none
19297,2016-03-08 01:33:32.000330,CHESS_FL1_C_160408_013332.330_THERM-16BIT.PNG,CHESS_FL1_C_160408_013332.330_THERM-8-BIT.JPG,CHESS_FL1_C_160408_013333.166_COLOR-8-BIT.JPG,235,17,1657,2344,2169,2856,Anomaly,NA,-1,-1,-1,-1,false,none
19335,2016-03-08 01:34:32.000124,CHESS_FL1_C_160408_013432.124_THERM-16BIT.PNG,CHESS_FL1_C_160408_013432.124_THERM-8-BIT.JPG,CHESS_FL1_C_160408_013432.124_COLOR-8-BIT.JPG,140,92,1106,-180,1618,332,Anomaly,NA,-1,-1,-1,-1,false,none
19334,2016-03-08 01:34:32.000124,CHESS_FL1_C_160408_013432.124_THERM-16BIT.PNG,CHESS_FL1_C_160408_013432.124_THERM-8-BIT.JPG,CHESS_FL1_C_160408_013432.124_COLOR-8-BIT.JPG,120,186,934,804,1446,1316,Anomaly,NA,-1,-1,-1,-1,false,none
19331,2016-03-08 01:34:32.000124,CHESS_FL1_C_160408_013432.124_THERM-16BIT.PNG,CHESS_FL1_C_160408_013432.124_THERM-8-BIT.JPG,CHESS_FL1_C_160408_013432.900_COLOR-8-BIT.JPG,179,28,877,1822,1389,2334,Anomaly,NA,-1,-1,-1,-1,false,none
19332,2016-03-08 01:34:32.000124,CHESS_FL1_C_160408_013432.124_THERM-16BIT.PNG,CHESS_FL1_C_160408_013432.124_THERM-8-BIT.JPG,CHESS_FL1_C_160408_013432.124_COLOR-8-BIT.JPG,144,86,1150,-236,1662,276,Anomaly,NA,-1,-1,-1,-1,false,none
19333,2016-03-08 01:34:32.000124,CHESS_FL1_C_160408_013432.124_THERM-16BIT.PNG,CHESS_FL1_C_160408_013432.124_THERM-8-BIT.JPG,CHESS_FL1_C_160408_013432.900_COLOR-8-BIT.JPG,148,79,560,2368,1072,2880,Anomaly,NA,-1,-1,-1,-1,false,none
19432,2016-03-08 01:41:21.000851,CHESS_FL1_C_160408_014121.851_THERM-16BIT.PNG,CHESS_FL1_C_160408_014121.851_THERM-8-BIT.JPG,CHESS_FL1_C_160408_014121.851_COLOR-8-BIT.JPG,579,387,5524,3719,6036,4231,Anomaly,NA,-1,-1,-1,-1,false,none
19701,2016-03-08 01:52:04.000329,CHESS_FL1_C_160408_015204.329_THERM-16BIT.PNG,CHESS_FL1_C_160408_015204.329_THERM-8-BIT.JPG,CHESS_FL1_C_160408_015205.105_COLOR-8-BIT.JPG,445,23,3984,-171,4496,341,Anomaly,NA,-1,-1,-1,-1,false,none
19702,2016-03-08 01:52:04.000329,CHESS_FL1_C_160408_015204.329_THERM-16BIT.PNG,CHESS_FL1_C_160408_015204.329_THERM-8-BIT.JPG,CHESS_FL1_C_160408_015204.329_COLOR-8-BIT.JPG,338,200,2872,1688,3384,2200,Anomaly,NA,-1,-1,-1,-1,false,none
19703,2016-03-08 01:52:04.000329,CHESS_FL1_C_160408_015204.329_THERM-16BIT.PNG,CHESS_FL1_C_160408_015204.329_THERM-8-BIT.JPG,CHESS_FL1_C_160408_015204.329_COLOR-8-BIT.JPG,300,204,2496,1696,3008,2208,Anomaly,NA,-1,-1,-1,-1,false,none
19704,2016-03-08 01:52:04.000329,CHESS_FL1_C_160408_015204.329_THERM-16BIT.PNG,CHESS_FL1_C_160408_015204.329_THERM-8-BIT.JPG,CHESS_FL1_C_160408_015204.329_COLOR-8-BIT.JPG,470,304,4259,2764,4771,3276,Anomaly,NA,-1,-1,-1,-1,false,none
19781,2016-03-08 01:53:19.000334,CHESS_FL1_C_160408_015319.334_THERM-16BIT.PNG,CHESS_FL1_C_160408_015319.334_THERM-8-BIT.JPG,CHESS_FL1_C_160408_015319.334_COLOR-8-BIT.JPG,381,146,3504,939,4016,1451,Anomaly,NA,-1,-1,-1,-1,false,none
19876,2016-03-08 01:54:59.000506,CHESS_FL1_C_160408_015459.506_THERM-16BIT.PNG,CHESS_FL1_C_160408_015459.506_THERM-8-BIT.JPG,CHESS_FL1_C_160408_015459.506_COLOR-8-BIT.JPG,127,170,772,1354,1284,1866,Anomaly,NA,-1,-1,-1,-1,false,none
19875,2016-03-08 01:54:59.000506,CHESS_FL1_C_160408_015459.506_THERM-16BIT.PNG,CHESS_FL1_C_160408_015459.506_THERM-8-BIT.JPG,CHESS_FL1_C_160408_015459.506_COLOR-8-BIT.JPG,142,151,940,1144,1452,1656,Anomaly,NA,-1,-1,-1,-1,false,none
19956,2016-03-08 02:00:14.000229,CHESS_FL1_C_160408_020014.229_THERM-16BIT.PNG,CHESS_FL1_C_160408_020014.229_THERM-8-BIT.JPG,CHESS_FL1_C_160408_020014.229_COLOR-8-BIT.JPG,277,65,2053,-95,2565,417,Anomaly,NA,-1,-1,-1,-1,false,none
19960,2016-03-08 02:01:40.000417,CHESS_FL1_C_160408_020140.417_THERM-16BIT.PNG,CHESS_FL1_C_160408_020140.417_THERM-8-BIT.JPG,CHESS_FL1_C_160408_020141.409_COLOR-8-BIT.JPG,379,17,2519,2674,3031,3186,Anomaly,NA,-1,-1,-1,-1,false,none
19974,2016-03-08 02:04:06.000425,CHESS_FL1_C_160408_020406.425_THERM-16BIT.PNG,CHESS_FL1_C_160408_020406.425_THERM-8-BIT.JPG,CHESS_FL1_C_160408_020406.425_COLOR-8-BIT.JPG,50,361,24,3349,536,3861,Anomaly,NA,-1,-1,-1,-1,false,none
19982,2016-03-08 02:05:31.000080,CHESS_FL1_C_160408_020531.080_THERM-16BIT.PNG,CHESS_FL1_C_160408_020531.080_THERM-8-BIT.JPG,CHESS_FL1_C_160408_020531.080_COLOR-8-BIT.JPG,163,426,1312,1081,1824,1593,Anomaly,NA,-1,-1,-1,-1,false,none
20003,2016-03-08 02:08:03.000345,CHESS_FL1_C_160408_020803.345_THERM-16BIT.PNG,CHESS_FL1_C_160408_020803.345_THERM-8-BIT.JPG,CHESS_FL1_C_160408_020803.345_COLOR-8-BIT.JPG,441,225,4044,1660,4556,2172,Anomaly,NA,-1,-1,-1,-1,false,none
20012,2016-03-08 02:08:47.000754,CHESS_FL1_C_160408_020847.754_THERM-16BIT.PNG,CHESS_FL1_C_160408_020847.754_THERM-8-BIT.JPG,CHESS_FL1_C_160408_020848.724_COLOR-8-BIT.JPG,188,18,898,2018,1410,2530,Anomaly,NA,-1,-1,-1,-1,false,none
20014,2016-03-08 02:09:20.000706,CHESS_FL1_C_160408_020920.706_THERM-16BIT.PNG,CHESS_FL1_C_160408_020920.706_THERM-8-BIT.JPG,CHESS_FL1_C_160408_020920.706_COLOR-8-BIT.JPG,195,136,1507,870,2019,1382,Anomaly,NA,-1,-1,-1,-1,false,none
20021,2016-03-08 02:09:30.000259,CHESS_FL1_C_160408_020930.259_THERM-16BIT.PNG,CHESS_FL1_C_160408_020930.259_THERM-8-BIT.JPG,CHESS_FL1_C_160408_020930.259_COLOR-8-BIT.JPG,254,373,2032,156,2544,668,Anomaly,NA,-1,-1,-1,-1,false,none
20020,2016-03-08 02:09:30.000259,CHESS_FL1_C_160408_020930.259_THERM-16BIT.PNG,CHESS_FL1_C_160408_020930.259_THERM-8-BIT.JPG,CHESS_FL1_C_160408_020931.104_COLOR-8-BIT.JPG,583,331,5221,2413,5733,2925,Anomaly,NA,-1,-1,-1,-1,false,none
20019,2016-03-08 02:09:30.000259,CHESS_FL1_C_160408_020930.259_THERM-16BIT.PNG,CHESS_FL1_C_160408_020930.259_THERM-8-BIT.JPG,CHESS_FL1_C_160408_020930.259_COLOR-8-BIT.JPG,257,363,2083,58,2595,570,Anomaly,NA,-1,-1,-1,-1,false,none
20022,2016-03-08 02:09:31.000104,CHESS_FL1_C_160408_020931.104_THERM-16BIT.PNG,CHESS_FL1_C_160408_020931.104_THERM-8-BIT.JPG,CHESS_FL1_C_160408_020931.104_COLOR-8-BIT.JPG,21,232,-173,1327,339,1839,Anomaly,NA,-1,-1,-1,-1,false,none
20023,2016-03-08 02:09:31.000104,CHESS_FL1_C_160408_020931.104_THERM-16BIT.PNG,CHESS_FL1_C_160408_020931.104_THERM-8-BIT.JPG,CHESS_FL1_C_160408_020931.104_COLOR-8-BIT.JPG,210,380,1869,2899,2381,3411,Anomaly,NA,-1,-1,-1,-1,false,none
20062,2016-03-08 02:10:51.000519,CHESS_FL1_C_160408_021051.519_THERM-16BIT.PNG,CHESS_FL1_C_160408_021051.519_THERM-8-BIT.JPG,CHESS_FL1_C_160408_021051.519_COLOR-8-BIT.JPG,79,454,314,3889,826,4401,Anomaly,NA,-1,-1,-1,-1,false,none
20063,2016-03-08 02:10:51.000519,CHESS_FL1_C_160408_021051.519_THERM-16BIT.PNG,CHESS_FL1_C_160408_021051.519_THERM-8-BIT.JPG,CHESS_FL1_C_160408_021051.519_COLOR-8-BIT.JPG,214,472,1764,4054,2276,4566,Anomaly,NA,-1,-1,-1,-1,false,none
20064,2016-03-08 02:11:18.000336,CHESS_FL1_C_160408_021118.336_THERM-16BIT.PNG,CHESS_FL1_C_160408_021118.336_THERM-8-BIT.JPG,CHESS_FL1_C_160408_021118.336_COLOR-8-BIT.JPG,471,25,4304,-80,4816,432,Anomaly,NA,-1,-1,-1,-1,false,none
20065,2016-03-08 02:11:19.000222,CHESS_FL1_C_160408_021119.222_THERM-16BIT.PNG,CHESS_FL1_C_160408_021119.222_THERM-8-BIT.JPG,CHESS_FL1_C_160408_021119.222_COLOR-8-BIT.JPG,434,298,4736,20,5248,532,Anomaly,NA,-1,-1,-1,-1,false,none
97001,2016-03-08 00:02:45.000415,CHESS_FL1_P_160408_000245.415_THERM-16BIT.PNG,CHESS_FL1_P_160408_000245.415_THERM-8-BIT.JPG,CHESS_FL1_P_160408_000245.415_COLOR-8-BIT.JPG,550,159,5788,344,6300,856,Animal,Bearded Seal,655,551,6027,6089,true,none
97002,2016-03-08 00:02:45.000415,CHESS_FL1_P_160408_000245.415_THERM-16BIT.PNG,CHESS_FL1_P_160408_000245.415_THERM-8-BIT.JPG,CHESS_FL1_P_160408_000245.415_COLOR-8-BIT.JPG,574,172,6136,421,6648,933,Animal,Bearded Seal,733,629,6367,6414,true,none
96999,2016-03-08 00:02:45.000415,CHESS_FL1_P_160408_000245.415_THERM-16BIT.PNG,CHESS_FL1_P_160408_000245.415_THERM-8-BIT.JPG,CHESS_FL1_P_160408_000245.415_COLOR-8-BIT.JPG,493,139,5284,52,5796,564,Anomaly,NA,-1,-1,-1,-1,false,none
97000,2016-03-08 00:02:45.000415,CHESS_FL1_P_160408_000245.415_THERM-16BIT.PNG,CHESS_FL1_P_160408_000245.415_THERM-8-BIT.JPG,CHESS_FL1_P_160408_000245.415_COLOR-8-BIT.JPG,534,153,5658,208,6170,720,Anomaly,NA,-1,-1,-1,-1,false,none
98899,2016-03-08 00:42:46.000654,CHESS_FL1_P_160408_004246.654_THERM-16BIT.PNG,CHESS_FL1_P_160408_004246.654_THERM-8-BIT.JPG,CHESS_FL1_P_160408_004247.424_COLOR-8-BIT.JPG,408,77,3634,2894,4146,3406,Anomaly,NA,-1,-1,-1,-1,false,none
99410,2016-03-08 00:54:29.000972,CHESS_FL1_P_160408_005429.972_THERM-16BIT.PNG,CHESS_FL1_P_160408_005429.972_THERM-8-BIT.JPG,CHESS_FL1_P_160408_005429.972_COLOR-8-BIT.JPG,116,307,604,2852,1116,3364,Anomaly,NA,-1,-1,-1,-1,false,none
99408,2016-03-08 00:54:29.000972,CHESS_FL1_P_160408_005429.972_THERM-16BIT.PNG,CHESS_FL1_P_160408_005429.972_THERM-8-BIT.JPG,CHESS_FL1_P_160408_005429.972_COLOR-8-BIT.JPG,106,307,411,2806,923,3318,Anomaly,NA,-1,-1,-1,-1,false,none
99409,2016-03-08 00:54:29.000972,CHESS_FL1_P_160408_005429.972_THERM-16BIT.PNG,CHESS_FL1_P_160408_005429.972_THERM-8-BIT.JPG,CHESS_FL1_P_160408_005429.972_COLOR-8-BIT.JPG,403,90,4040,223,4552,735,Anomaly,NA,-1,-1,-1,-1,false,none
99978,2016-03-08 01:05:16.000588,CHESS_FL1_P_160408_010516.588_THERM-16BIT.PNG,CHESS_FL1_P_160408_010516.588_THERM-8-BIT.JPG,CHESS_FL1_P_160408_010516.588_COLOR-8-BIT.JPG,467,309,4839,2777,5351,3289,Anomaly,NA,-1,-1,-1,-1,false,none
136156,2016-03-07 23:30:31.000429,CHESS_FL1_S_160407_233031.429_THERM-16BIT.PNG,CHESS_FL1_S_160407_233031.429_THERM-8-BIT.JPG,CHESS_FL1_S_160407_233031.429_COLOR-8-BIT.JPG,550,177,5344,1194,5856,1706,Anomaly,NA,-1,-1,-1,-1,false,none
